060605,1.5,0.741754764835,13.6044851686,1.89564817682,6.41817957516,0.215612465361,0.01,95.6404242846
060714,0.413511304945,0.0912022392648,12.270902732,1.6598785952,6.19024627812,0.297448270262,0.0100000001248,8.47075900569
060814,0.491311707967,0.0637813796773,9.33659814304,0.796381272436,5.42522583935,0.172298503322,0.0100000007459,10.07736228
060906,0.254451129574,0.325787835454,14.6399521793,3.2753004501,4.2,1.4850958028,0.01,1.13919504008
060908,0.360832786682,0.333255581283,15.0,5.87861469625,5.81125594862,0.877575397897,9.99999999984,4.68127353424
061121,0.622104711158,0.0339407601995,8.70159885418,0.28432307512,6.93839785362,0.0670223059321,0.01,3.69905285412
070208,0.1,0.223601691062,1.00000000004,10.1881276965,4.2,21.166452779,1.92992378648,1.7119165724
070306,1.49999999999,0.609211293677,3.19569212439,0.322580022684,6.7031209785,0.132471067078,0.0100000000145,266.803794945
070318,0.1,0.293244413827,1.0,1.99156233027,4.2,5.65829940282,6.99807438708,3.41943695578
070508,0.805887825153,0.0435597786352,14.9956485753,0.487143619753,8.2,0.0542175434635,9.99999999998,7.09734821696
070521,1.4999999996,0.478317098182,11.4613558312,1.02580451869,6.02314963314,0.138729299765,0.0100000000196,84.7437171941
070529,0.408315443861,0.172015056042,15.0,3.79743105454,5.60000925871,0.40881494546,10.0,9.18580019013
